latitude,longitude,created
53.3355326,-6.5370313,2022-12-14T17:37:56.299000+00:00
53.3355326,-6.5370313,2022-12-14T17:38:01.165000+00:00
53.3355326,-6.5370313,2022-12-14T17:38:06.192000+00:00
53.3355326,-6.5370313,2022-12-14T17:38:11.437000+00:00
53.3355326,-6.5370313,2022-12-14T17:38:16.086000+00:00
53.3355326,-6.5370313,2022-12-14T17:38:26.370000+00:00
53.3355326,-6.5370313,2022-12-14T17:38:31.182000+00:00
53.3355326,-6.5370313,2022-12-14T17:38:36.396000+00:00
53.3355326,-6.5370313,2022-12-14T17:38:41.179000+00:00
53.3355326,-6.5370313,2022-12-14T17:38:46.173000+00:00
53.3355326,-6.5370313,2022-12-14T17:38:51.333000+00:00
53.3355326,-6.5370313,2022-12-14T17:39:01.453000+00:00
53.3355326,-6.5370313,2022-12-14T17:39:06.260000+00:00
53.3355326,-6.5370313,2022-12-14T17:39:11.353000+00:00
53.3355326,-6.5370313,2022-12-14T17:39:16.493000+00:00
53.3355326,-6.5370313,2022-12-14T17:39:21.326000+00:00
53.3355326,-6.5370313,2022-12-14T17:39:26.530000+00:00
53.3355326,-6.5370313,2022-12-14T17:39:31.349000+00:00
53.3355326,-6.5370313,2022-12-14T17:39:36.473000+00:00
53.3355326,-6.5370313,2022-12-14T17:39:46.585000+00:00
53.3355326,-6.5370313,2022-12-14T17:39:51.591000+00:00
53.3355326,-6.5370313,2022-12-14T17:39:56.502000+00:00
53.3355326,-6.5370313,2022-12-14T17:40:01.343000+00:00
53.3355326,-6.5370313,2022-12-14T17:40:06.667000+00:00
53.3355326,-6.5370313,2022-12-14T17:40:11.538000+00:00
53.33792,-6.5367198,2022-12-14T17:40:16.576000+00:00
53.33792,-6.5367198,2022-12-14T17:40:21.721000+00:00
53.33792,-6.5367198,2022-12-14T17:40:26.601000+00:00
53.33792,-6.5367198,2022-12-14T17:40:31.946000+00:00
53.33792,-6.5367198,2022-12-14T17:40:36.772000+00:00
53.3355326,-6.5370313,2022-12-14T17:40:41.772000+00:00
53.33792,-6.5367198,2022-12-14T17:40:46.865000+00:00
53.33792,-6.5367198,2022-12-14T17:40:51.493000+00:00
53.33792,-6.5367198,2022-12-14T17:40:56.881000+00:00
53.33792,-6.5367198,2022-12-14T17:41:01.793000+00:00
53.33792,-6.5367198,2022-12-14T17:41:06.859000+00:00
53.33792,-6.5367198,2022-12-14T17:41:12.063000+00:00
53.33792,-6.5367198,2022-12-14T17:41:16.780000+00:00
53.3377032,-6.5379715,2022-12-14T17:41:22.357000+00:00
53.3377947,-6.5379305,2022-12-14T17:41:26.989000+00:00
53.3377506,-6.5379963,2022-12-14T17:41:32.081000+00:00
53.3378589,-6.5380411,2022-12-14T17:41:37.054000+00:00
53.3377477,-6.5380281,2022-12-14T17:41:41.820000+00:00
53.3376988,-6.5380745,2022-12-14T17:41:47.126000+00:00
53.3376651,-6.538088,2022-12-14T17:41:52.199000+00:00
53.3377717,-6.5382088,2022-12-14T17:41:56.780000+00:00
53.3377853,-6.5383211,2022-12-14T17:42:01.879000+00:00
53.3378201,-6.5384121,2022-12-14T17:42:06.818000+00:00
53.3378331,-6.5384228,2022-12-14T17:42:12.006000+00:00
53.3378383,-6.5384041,2022-12-14T17:42:16.895000+00:00
53.3378313,-6.5383774,2022-12-14T17:42:21.808000+00:00
53.3378391,-6.5384112,2022-12-14T17:42:27.370000+00:00
53.3378519,-6.5383393,2022-12-14T17:42:31.858000+00:00
53.3379435,-6.538578,2022-12-14T17:42:36.918000+00:00
53.3381073,-6.5391783,2022-12-14T17:42:42.153000+00:00
53.3383547,-6.5396715,2022-12-14T17:42:47.490000+00:00
53.3382697,-6.5399633,2022-12-14T17:42:52.422000+00:00
53.3380421,-6.540279,2022-12-14T17:42:57.045000+00:00
53.337666,-6.5407588,2022-12-14T17:43:02.294000+00:00
53.3374325,-6.5411136,2022-12-14T17:43:07.242000+00:00
53.3373886,-6.5411791,2022-12-14T17:43:12.004000+00:00
53.3373632,-6.5423969,2022-12-14T17:43:17.538000+00:00
53.3374305,-6.5426406,2022-12-14T17:43:22.027000+00:00
53.3374183,-6.5432041,2022-12-14T17:43:26.992000+00:00
53.3367678,-6.5450082,2022-12-14T17:43:32.405000+00:00
53.3365773,-6.5453598,2022-12-14T17:43:37.082000+00:00
53.3352514,-6.5455858,2022-12-14T17:43:42.600000+00:00
53.334972,-6.5461167,2022-12-14T17:43:47.382000+00:00
53.3346505,-6.5470684,2022-12-14T17:43:52.221000+00:00
53.3346054,-6.5476375,2022-12-14T17:43:57.600000+00:00
53.3344667,-6.5483668,2022-12-14T17:44:02.444000+00:00
53.3346906,-6.549312,2022-12-14T17:44:07.309000+00:00
53.3348701,-6.5495986,2022-12-14T17:44:12.254000+00:00
53.3351316,-6.5501731,2022-12-14T17:44:17.231000+00:00
53.3348099,-6.5491399,2022-12-14T17:44:22.499000+00:00
53.3350965,-6.5492507,2022-12-14T17:44:27.857000+00:00
53.3356426,-6.549156,2022-12-14T17:44:32.409000+00:00
53.3358789,-6.5492955,2022-12-14T17:44:37.714000+00:00
53.336205,-6.5493275,2022-12-14T17:44:42.486000+00:00
53.3367943,-6.5492924,2022-12-14T17:44:47.789000+00:00
53.3373011,-6.5491129,2022-12-14T17:44:52.646000+00:00
53.3377174,-6.5493463,2022-12-14T17:44:57.699000+00:00
53.3381157,-6.549732,2022-12-14T17:45:02.665000+00:00
53.3381177,-6.5498156,2022-12-14T17:45:07.669000+00:00
53.3382572,-6.5505002,2022-12-14T17:45:12.989000+00:00
53.3383134,-6.5504236,2022-12-14T17:45:17.546000+00:00
53.3383065,-6.5504744,2022-12-14T17:45:22.583000+00:00
53.338238,-6.5502648,2022-12-14T17:45:28.063000+00:00
53.3382537,-6.5501435,2022-12-14T17:45:33.012000+00:00
53.338292,-6.5504317,2022-12-14T17:45:42.195000+00:00
53.3382934,-6.5503205,2022-12-14T17:45:47.290000+00:00
53.3383191,-6.5503942,2022-12-14T17:45:52.201000+00:00
53.3383304,-6.5503233,2022-12-14T17:45:57.273000+00:00
53.3383331,-6.5503088,2022-12-14T17:46:02.494000+00:00
53.3383288,-6.5502605,2022-12-14T17:46:07.122000+00:00
53.3383293,-6.550276,2022-12-14T17:46:12.027000+00:00
53.3383295,-6.5502886,2022-12-14T17:46:17.784000+00:00
53.338332,-6.5502894,2022-12-14T17:46:22.454000+00:00
53.3383284,-6.5502752,2022-12-14T17:46:27.724000+00:00
53.3383269,-6.5502756,2022-12-14T17:46:32.547000+00:00
53.3383269,-6.5502692,2022-12-14T17:46:37.687000+00:00
53.3383298,-6.5502832,2022-12-14T17:46:42.730000+00:00
53.3383243,-6.5502682,2022-12-14T17:46:47.670000+00:00
53.33832,-6.5503189,2022-12-14T17:46:52.817000+00:00
53.3383198,-6.5503447,2022-12-14T17:46:57.653000+00:00
53.3383209,-6.5503542,2022-12-14T17:47:02.623000+00:00
53.3383174,-6.5503453,2022-12-14T17:47:07.864000+00:00
53.3383147,-6.5503349,2022-12-14T17:47:12.617000+00:00
53.3383163,-6.5503203,2022-12-14T17:47:17.733000+00:00
53.3383194,-6.5502881,2022-12-14T17:47:22.587000+00:00
53.3383187,-6.5502848,2022-12-14T17:47:27.686000+00:00
53.3383192,-6.5502866,2022-12-14T17:47:32.931000+00:00
