latitude,longitude,created
37.3917459,-5.9974002,2022-12-11T19:51:50.571000+00:00
37.3918176,-5.997402,2022-12-11T19:51:55.661000+00:00
37.3919165,-5.9974137,2022-12-11T19:52:00.931000+00:00
37.3919801,-5.9974265,2022-12-11T19:52:05.853000+00:00
37.3920451,-5.9974443,2022-12-11T19:52:10.994000+00:00
37.3921108,-5.997452,2022-12-11T19:52:16.201000+00:00
37.3921546,-5.9974673,2022-12-11T19:52:20.924000+00:00
37.3922257,-5.9974188,2022-12-11T19:52:25.981000+00:00
37.3922606,-5.9973467,2022-12-11T19:52:30.926000+00:00
37.3922717,-5.9972793,2022-12-11T19:52:35.891000+00:00
37.392286,-5.9972257,2022-12-11T19:52:41.024000+00:00
37.3922916,-5.9971169,2022-12-11T19:52:46.084000+00:00
37.3922984,-5.9970868,2022-12-11T19:52:51.074000+00:00
37.3922935,-5.9969763,2022-12-11T19:52:56.172000+00:00
37.3923034,-5.9969286,2022-12-11T19:53:01.106000+00:00
37.392416,-5.9969207,2022-12-11T19:53:06.572000+00:00
37.3925385,-5.996934,2022-12-11T19:53:11.074000+00:00
37.3926059,-5.9969453,2022-12-11T19:53:16.076000+00:00
37.3926925,-5.9969227,2022-12-11T19:53:21.194000+00:00
37.3927797,-5.9969655,2022-12-11T19:53:26.252000+00:00
37.392812,-5.9969158,2022-12-11T19:53:31.532000+00:00
37.3928105,-5.9968958,2022-12-11T19:53:36.517000+00:00
37.3928423,-5.9967559,2022-12-11T19:53:41.368000+00:00
37.3928466,-5.9966793,2022-12-11T19:53:46.483000+00:00
37.3928175,-5.9966005,2022-12-11T19:53:51.389000+00:00
37.3927942,-5.9964717,2022-12-11T19:53:56.834000+00:00
37.3927689,-5.9963766,2022-12-11T19:54:01.619000+00:00
37.3927588,-5.9963027,2022-12-11T19:54:06.360000+00:00
37.3927575,-5.9961816,2022-12-11T19:54:11.700000+00:00
37.3927482,-5.9961573,2022-12-11T19:54:16.174000+00:00
37.3927589,-5.9960429,2022-12-11T19:54:21.630000+00:00
37.3927849,-5.9959611,2022-12-11T19:54:26.624000+00:00
37.3927894,-5.9958458,2022-12-11T19:54:31.478000+00:00
37.392791,-5.9957605,2022-12-11T19:54:36.825000+00:00
37.3927968,-5.9957285,2022-12-11T19:54:41.421000+00:00
37.3927876,-5.9957306,2022-12-11T19:54:46.547000+00:00
37.3927897,-5.9957852,2022-12-11T19:54:51.937000+00:00
37.3927955,-5.9957614,2022-12-11T19:54:56.576000+00:00
37.392785,-5.9958051,2022-12-11T19:55:01.784000+00:00
37.392782,-5.995758,2022-12-11T19:55:06.653000+00:00
37.3927713,-5.9958139,2022-12-11T19:55:11.743000+00:00
37.3927931,-5.9957785,2022-12-11T19:55:17.320000+00:00
37.3928303,-5.995745,2022-12-11T19:55:21.944000+00:00
37.3929694,-5.9956643,2022-12-11T19:55:26.842000+00:00
37.3930213,-5.9956671,2022-12-11T19:55:31.742000+00:00
37.393047,-5.9956614,2022-12-11T19:55:36.601000+00:00
37.3930657,-5.995693,2022-12-11T19:55:42.111000+00:00
37.3930402,-5.9957345,2022-12-11T19:55:46.801000+00:00
37.3930492,-5.9957384,2022-12-11T19:55:52.209000+00:00
37.3931359,-5.9958101,2022-12-11T19:55:57.053000+00:00
37.3932134,-5.9958444,2022-12-11T19:56:02.218000+00:00
37.393255,-5.9959198,2022-12-11T19:56:07.231000+00:00
37.3932768,-5.9958818,2022-12-11T19:56:11.897000+00:00
37.3933005,-5.9958636,2022-12-11T19:56:17.127000+00:00
37.3933684,-5.9959244,2022-12-11T19:56:22.138000+00:00
37.3933977,-5.9960145,2022-12-11T19:56:27.358000+00:00
37.3934427,-5.995746,2022-12-11T19:56:32.396000+00:00
37.3934783,-5.9956461,2022-12-11T19:56:37.308000+00:00
37.3935108,-5.9956354,2022-12-11T19:56:42.221000+00:00
37.3935495,-5.9956042,2022-12-11T19:56:47.377000+00:00
37.3935735,-5.9955022,2022-12-11T19:56:52.287000+00:00
37.3936539,-5.9954545,2022-12-11T19:56:57.826000+00:00
37.3937647,-5.9953615,2022-12-11T19:57:02.607000+00:00
37.3938658,-5.995303,2022-12-11T19:57:07.638000+00:00
37.3939196,-5.9953641,2022-12-11T19:57:12.810000+00:00
37.3939769,-5.99533,2022-12-11T19:57:17.863000+00:00
37.39402,-5.9952965,2022-12-11T19:57:22.942000+00:00
37.3940555,-5.9952833,2022-12-11T19:57:28.005000+00:00
37.3940844,-5.9952788,2022-12-11T19:57:32.590000+00:00
37.394098,-5.9952758,2022-12-11T19:57:37.749000+00:00
37.3941026,-5.9952763,2022-12-11T19:57:42.429000+00:00
37.3941096,-5.9952745,2022-12-11T19:57:47.534000+00:00
37.394104,-5.9952841,2022-12-11T19:57:52.772000+00:00
37.3940926,-5.9952901,2022-12-11T19:57:57.690000+00:00
37.394089,-5.9952925,2022-12-11T19:58:02.725000+00:00
37.3940878,-5.9952967,2022-12-11T19:58:07.633000+00:00
37.3940877,-5.9952931,2022-12-11T19:58:12.664000+00:00
37.3940846,-5.9952971,2022-12-11T19:58:17.891000+00:00
37.3940844,-5.9952931,2022-12-11T19:58:22.660000+00:00
37.3940807,-5.9952909,2022-12-11T19:58:27.865000+00:00
37.3940769,-5.9952891,2022-12-11T19:58:32.777000+00:00
37.3940748,-5.995288,2022-12-11T19:58:37.644000+00:00
37.3940719,-5.9952956,2022-12-11T19:58:45.907000+00:00
37.394068,-5.9952978,2022-12-11T19:58:49.071000+00:00
37.3940571,-5.9952947,2022-12-11T19:58:57.934000+00:00
37.3940561,-5.9953033,2022-12-11T19:59:02.850000+00:00
37.3940598,-5.9953012,2022-12-11T19:59:08.169000+00:00
37.394054,-5.9953036,2022-12-11T19:59:12.963000+00:00
37.3940223,-5.9953011,2022-12-11T19:59:17.958000+00:00
37.3940063,-5.9953006,2022-12-11T19:59:23.209000+00:00
37.3940281,-5.9953021,2022-12-11T19:59:27.951000+00:00
37.3940394,-5.9953026,2022-12-11T19:59:33.189000+00:00
37.3940461,-5.9953065,2022-12-11T19:59:38.074000+00:00
37.3940485,-5.9953026,2022-12-11T19:59:43.169000+00:00
37.3940515,-5.9953021,2022-12-11T19:59:48.276000+00:00
37.3940521,-5.9953023,2022-12-11T19:59:53.203000+00:00
37.3940515,-5.9953059,2022-12-11T19:59:58.606000+00:00
37.394005,-5.9953021,2022-12-11T20:00:03.354000+00:00
37.3940425,-5.9953052,2022-12-11T20:00:09.076000+00:00
37.3940426,-5.9953061,2022-12-11T20:00:15.132000+00:00
37.3940583,-5.9953055,2022-12-11T20:00:20.251000+00:00
37.3940552,-5.9953001,2022-12-11T20:00:24.943000+00:00
37.3940541,-5.9953023,2022-12-11T20:00:30.190000+00:00
37.3940498,-5.9953055,2022-12-11T20:00:35.550000+00:00
37.3940495,-5.995306,2022-12-11T20:00:40.317000+00:00
37.3940584,-5.9953006,2022-12-11T20:00:45.691000+00:00
37.3940496,-5.9953118,2022-12-11T20:00:50.478000+00:00
37.3940651,-5.9953006,2022-12-11T20:00:55.281000+00:00
37.3940521,-5.9953054,2022-12-11T20:01:00.550000+00:00
37.3940555,-5.9953082,2022-12-11T20:01:05.318000+00:00
37.3940611,-5.9953042,2022-12-11T20:01:10.621000+00:00
