latitude,longitude,created
53.3377857,-6.5404545,2023-07-10T10:42:03.019000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:03.053000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:04.070000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:05.040000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:06.039000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:07.037000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:08.040000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:09.043000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:10.041000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:11.041000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:12.041000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:13.046000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:14.046000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:15.049000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:16.056000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:17.044000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:18.046000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:19.046000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:20.052000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:21.052000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:22.072000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:23.058000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:24.057000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:25.056000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:26.062000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:27.052000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:28.059000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:29.060000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:30.064000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:31.062000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:32.060000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:33.059000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:34.059000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:35.061000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:36.065000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:37.061000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:38.065000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:39.060000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:40.063000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:41.060000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:42.067000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:43.066000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:44.066000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:45.065000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:46.065000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:47.065000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:48.068000+00:00
53.3377857,-6.5404545,2023-07-10T10:42:49.067000+00:00
