latitude,longitude,created
40.3945896,-3.7030587,2022-12-18T19:41:22.154000+00:00
40.3945896,-3.7030587,2022-12-18T19:41:27.198000+00:00
40.3984519,-3.7116219,2022-12-18T19:41:32.297000+00:00
40.3966952,-3.7068644,2022-12-18T19:41:37.139000+00:00
40.3984519,-3.7116219,2022-12-18T19:41:42.151000+00:00
40.3984519,-3.7116219,2022-12-18T19:41:47.239000+00:00
40.3984519,-3.7116219,2022-12-18T19:41:52.212000+00:00
40.3984519,-3.7116219,2022-12-18T19:41:57.364000+00:00
40.3984519,-3.7116219,2022-12-18T19:42:02.214000+00:00
40.3984519,-3.7116219,2022-12-18T19:42:07.401000+00:00
40.3984519,-3.7116219,2022-12-18T19:42:12.413000+00:00
40.3984519,-3.7116219,2022-12-18T19:42:17.393000+00:00
40.3984519,-3.7116219,2022-12-18T19:42:22.284000+00:00
40.3984519,-3.7116219,2022-12-18T19:42:27.330000+00:00
40.3984519,-3.7116219,2022-12-18T19:42:32.367000+00:00
40.3984519,-3.7116219,2022-12-18T19:42:37.318000+00:00
40.403596,-3.7198694,2022-12-18T19:42:53.803000+00:00
40.403472,-3.7208677,2022-12-18T19:42:59.958000+00:00
40.4034719,-3.7208692,2022-12-18T19:43:05.864000+00:00
40.4064183,-3.7211383,2022-12-18T19:43:10.822000+00:00
40.4064183,-3.7211383,2022-12-18T19:43:15.813000+00:00
40.4064183,-3.7211383,2022-12-18T19:43:20.690000+00:00
40.4064183,-3.7211383,2022-12-18T19:43:25.701000+00:00
40.4082251,-3.7243109,2022-12-18T19:43:30.747000+00:00
40.410831,-3.7224073,2022-12-18T19:43:35.715000+00:00
40.410831,-3.7224073,2022-12-18T19:43:40.902000+00:00
40.410831,-3.7224073,2022-12-18T19:43:45.762000+00:00
40.410831,-3.7224073,2022-12-18T19:43:50.785000+00:00
40.410831,-3.7224073,2022-12-18T19:43:55.797000+00:00
40.410831,-3.7224073,2022-12-18T19:44:00.789000+00:00
40.410831,-3.7224073,2022-12-18T19:44:05.834000+00:00
40.410831,-3.7224073,2022-12-18T19:44:10.796000+00:00
40.410831,-3.7224073,2022-12-18T19:44:15.850000+00:00
40.410831,-3.7224073,2022-12-18T19:44:20.822000+00:00
40.410831,-3.7224073,2022-12-18T19:44:25.817000+00:00
40.410831,-3.7224073,2022-12-18T19:44:30.866000+00:00
40.410831,-3.7224073,2022-12-18T19:44:35.846000+00:00
40.4126375,-3.7255799,2022-12-18T19:45:00.323000+00:00
40.4126375,-3.7255799,2022-12-18T19:45:03.195000+00:00
40.419327,-3.7252627,2022-12-18T19:45:08.870000+00:00
40.419327,-3.7252627,2022-12-18T19:45:13.941000+00:00
40.4182141,-3.7248886,2022-12-18T19:45:23.272000+00:00
40.4179196,-3.7247896,2022-12-18T19:45:28.424000+00:00
40.4226538,-3.7257322,2022-12-18T19:45:41.858000+00:00
40.4226164,-3.7259512,2022-12-18T19:45:47.687000+00:00
40.4240947,-3.7285616,2022-12-18T19:45:56.976000+00:00
40.4253487,-3.7311692,2022-12-18T19:46:06.254000+00:00
40.4261118,-3.7317622,2022-12-18T19:46:15.411000+00:00
40.4262294,-3.7322187,2022-12-18T19:46:20.448000+00:00
40.4264846,-3.7330625,2022-12-18T19:46:25.159000+00:00
40.4268712,-3.7337939,2022-12-18T19:46:30.787000+00:00
40.4275916,-3.7347089,2022-12-18T19:46:35.131000+00:00
40.4281776,-3.7352473,2022-12-18T19:46:40.269000+00:00
40.4289836,-3.7359573,2022-12-18T19:46:45.677000+00:00
40.4296296,-3.7363565,2022-12-18T19:46:50.196000+00:00
40.4303072,-3.7365956,2022-12-18T19:46:55.468000+00:00
40.4310986,-3.7369322,2022-12-18T19:47:00.523000+00:00
40.4317544,-3.737145,2022-12-18T19:47:05.297000+00:00
40.4320876,-3.7372086,2022-12-18T19:47:09.714000+00:00
40.4324969,-3.737269,2022-12-18T19:47:14.754000+00:00
40.4330395,-3.7374073,2022-12-18T19:47:20.130000+00:00
40.433258,-3.7368933,2022-12-18T19:47:24.729000+00:00
40.4330544,-3.7365342,2022-12-18T19:47:30.166000+00:00
40.4378834,-3.7366819,2022-12-18T19:47:35.266000+00:00
40.4385848,-3.7370213,2022-12-18T19:47:40.166000+00:00
40.4390377,-3.7367285,2022-12-18T19:47:45.269000+00:00
40.4394895,-3.7364479,2022-12-18T19:47:50.136000+00:00
40.4449387,-3.7397041,2022-12-18T19:47:55.416000+00:00
40.4449387,-3.7397041,2022-12-18T19:48:00.172000+00:00
40.4449387,-3.7397041,2022-12-18T19:48:05.187000+00:00
40.4449394,-3.7397005,2022-12-18T19:48:09.860000+00:00
40.4449396,-3.7396996,2022-12-18T19:48:15.140000+00:00
40.4504423,-3.7379763,2022-12-18T19:48:20.224000+00:00
40.4504423,-3.7379763,2022-12-18T19:48:25.235000+00:00
40.4499342,-3.7409225,2022-12-18T19:48:30.614000+00:00
40.4506351,-3.7413602,2022-12-18T19:48:35.379000+00:00
40.4507568,-3.7414642,2022-12-18T19:48:39.863000+00:00
40.4507696,-3.7420995,2022-12-18T19:48:45.236000+00:00
40.4507643,-3.7424256,2022-12-18T19:48:50.293000+00:00
40.4507767,-3.7427908,2022-12-18T19:48:55.036000+00:00
40.4507855,-3.7431117,2022-12-18T19:49:00.263000+00:00
40.450791,-3.7433899,2022-12-18T19:49:04.932000+00:00
40.4568249,-3.745572,2022-12-18T19:49:10.313000+00:00
40.4568249,-3.745572,2022-12-18T19:49:15.283000+00:00
40.4568249,-3.745572,2022-12-18T19:49:19.940000+00:00
40.4568249,-3.745572,2022-12-18T19:49:25.298000+00:00
40.4568249,-3.745572,2022-12-18T19:49:30.310000+00:00
40.4568249,-3.745572,2022-12-18T19:49:35.344000+00:00
40.4568249,-3.745572,2022-12-18T19:49:40.530000+00:00
40.4568249,-3.745572,2022-12-18T19:49:45.389000+00:00
40.4568249,-3.745572,2022-12-18T19:49:50.368000+00:00
40.4568249,-3.745572,2022-12-18T19:49:55.482000+00:00
40.4568249,-3.745572,2022-12-18T19:50:00.401000+00:00
40.4568249,-3.745572,2022-12-18T19:50:05.425000+00:00
40.4568249,-3.745572,2022-12-18T19:50:10.849000+00:00
40.4568249,-3.745572,2022-12-18T19:50:15.438000+00:00
40.4617663,-3.7500157,2022-12-18T19:50:20.602000+00:00
40.456999,-3.7500157,2022-12-18T19:50:25.047000+00:00
40.426608,-3.7336145,2022-12-18T19:50:30.445000+00:00
40.426608,-3.7336145,2022-12-18T19:50:35.499000+00:00
40.4606792,-3.7594503,2022-12-18T19:50:44.419000+00:00
40.4606792,-3.75945,2022-12-18T19:50:53.082000+00:00
40.4606793,-3.7594499,2022-12-18T19:51:01.724000+00:00
40.4606793,-3.7594498,2022-12-18T19:51:06.375000+00:00
40.462644,-3.7675834,2022-12-18T19:51:15.164000+00:00
40.4628816,-3.767848,2022-12-18T19:51:23.845000+00:00
40.461823,-3.7735099,2022-12-18T19:51:32.695000+00:00
40.4631337,-3.7737806,2022-12-18T19:51:37.693000+00:00
40.4631703,-3.7737881,2022-12-18T19:51:42.164000+00:00
40.46263,-3.777234,2022-12-18T19:51:47.206000+00:00
40.4635798,-3.7775683,2022-12-18T19:51:52.681000+00:00
40.4638374,-3.777659,2022-12-18T19:51:57.605000+00:00
40.4640477,-3.7825292,2022-12-18T19:52:02.331000+00:00
40.464367,-3.7842775,2022-12-18T19:52:08.231000+00:00
40.4641802,-3.7849255,2022-12-18T19:52:13.165000+00:00
40.4642477,-3.7855568,2022-12-18T19:52:18.123000+00:00
40.4644526,-3.7862811,2022-12-18T19:52:22.830000+00:00
40.4646654,-3.7903431,2022-12-18T19:52:27.864000+00:00
40.4649645,-3.7917571,2022-12-18T19:52:33.071000+00:00
40.4650108,-3.7925999,2022-12-18T19:52:38.185000+00:00
40.4651116,-3.7931559,2022-12-18T19:52:42.874000+00:00
40.4676606,-3.7931922,2022-12-18T19:52:47.685000+00:00
40.4662026,-3.7974946,2022-12-18T19:52:52.779000+00:00
40.4663696,-3.7973911,2022-12-18T19:52:57.357000+00:00
40.4659741,-3.800667,2022-12-18T19:53:02.909000+00:00
40.4656045,-3.8024681,2022-12-18T19:53:08.161000+00:00
40.4659468,-3.80344,2022-12-18T19:53:13.563000+00:00
40.4661668,-3.8042898,2022-12-18T19:53:18.336000+00:00
40.4664128,-3.8055687,2022-12-18T19:53:22.931000+00:00
40.4661849,-3.8094872,2022-12-18T19:53:27.506000+00:00
40.4664467,-3.8096432,2022-12-18T19:53:32.753000+00:00
40.4666049,-3.8118004,2022-12-18T19:53:37.790000+00:00
40.4667536,-3.8126693,2022-12-18T19:53:43.178000+00:00
40.4676657,-3.8143116,2022-12-18T19:53:47.972000+00:00
40.4685354,-3.8160542,2022-12-18T19:53:52.835000+00:00
40.4692452,-3.8175982,2022-12-18T19:53:57.803000+00:00
40.469419,-3.8179687,2022-12-18T19:54:02.528000+00:00
40.4714755,-3.8204289,2022-12-18T19:54:07.656000+00:00
40.4717146,-3.8213256,2022-12-18T19:54:12.946000+00:00
40.4719575,-3.8226473,2022-12-18T19:54:17.948000+00:00
40.4730951,-3.8264017,2022-12-18T19:54:26.793000+00:00
40.4736253,-3.8272491,2022-12-18T19:54:32.144000+00:00
40.4739392,-3.828064,2022-12-18T19:54:36.830000+00:00
40.4742373,-3.8319766,2022-12-18T19:54:46.692000+00:00
40.4749939,-3.8361776,2022-12-18T19:55:02.011000+00:00
40.4749939,-3.8361776,2022-12-18T19:55:10.306000+00:00
40.4749939,-3.8361776,2022-12-18T19:55:15.691000+00:00
40.4749939,-3.8361776,2022-12-18T19:55:20.651000+00:00
40.4749939,-3.8361776,2022-12-18T19:55:25.812000+00:00
40.4749939,-3.8361776,2022-12-18T19:55:34.534000+00:00
40.4777495,-3.84406,2022-12-18T19:55:43.763000+00:00
40.4812381,-3.8524073,2022-12-18T19:55:52.627000+00:00
40.4816033,-3.8532708,2022-12-18T19:56:01.846000+00:00
40.4825826,-3.8580144,2022-12-18T19:56:10.921000+00:00
40.4831967,-3.8590345,2022-12-18T19:56:19.809000+00:00
40.4842923,-3.8624085,2022-12-18T19:56:28.612000+00:00
40.4844771,-3.8625206,2022-12-18T19:56:33.944000+00:00
40.4850561,-3.8627414,2022-12-18T19:56:38.682000+00:00
40.4853279,-3.8628484,2022-12-18T19:56:43.643000+00:00
40.4883389,-3.8636272,2022-12-18T19:56:48.749000+00:00
40.4885778,-3.8643471,2022-12-18T19:56:54.208000+00:00
40.490585,-3.8667822,2022-12-18T19:57:02.993000+00:00
40.4914688,-3.8677443,2022-12-18T19:57:08.594000+00:00
40.4916932,-3.8679522,2022-12-18T19:57:13.375000+00:00
40.4927887,-3.8683752,2022-12-18T19:57:18.552000+00:00
40.4939909,-3.8689519,2022-12-18T19:57:23.358000+00:00
40.4949016,-3.8691566,2022-12-18T19:57:28.477000+00:00
40.495778,-3.8693206,2022-12-18T19:57:33.116000+00:00
40.496948,-3.8710773,2022-12-18T19:57:38.386000+00:00
40.497111,-3.8713905,2022-12-18T19:57:42.998000+00:00
40.4986173,-3.8739694,2022-12-18T19:57:48.293000+00:00
40.4991603,-3.8743221,2022-12-18T19:57:53.034000+00:00
40.4992938,-3.8744087,2022-12-18T19:57:57.993000+00:00
40.5025193,-3.8760445,2022-12-18T19:58:03.086000+00:00
40.5030297,-3.8759236,2022-12-18T19:58:08.026000+00:00
40.5030723,-3.8759135,2022-12-18T19:58:12.639000+00:00
40.5070188,-3.8781627,2022-12-18T19:58:19.245000+00:00
40.5074537,-3.8776909,2022-12-18T19:58:23.077000+00:00
40.5074467,-3.8779796,2022-12-18T19:58:28.081000+00:00
40.5073686,-3.8780926,2022-12-18T19:58:33.073000+00:00
40.5072908,-3.8781666,2022-12-18T19:58:37.719000+00:00
40.5071957,-3.8782702,2022-12-18T19:58:42.752000+00:00
40.5071042,-3.8783575,2022-12-18T19:58:48.106000+00:00
40.5070209,-3.8784285,2022-12-18T19:58:52.847000+00:00
40.5069416,-3.878492,2022-12-18T19:58:58.541000+00:00
40.5166701,-3.8833476,2022-12-18T19:59:03.775000+00:00
40.5167783,-3.8833046,2022-12-18T19:59:08.663000+00:00
40.5171269,-3.8833186,2022-12-18T19:59:13.646000+00:00
40.51731,-3.8833344,2022-12-18T19:59:18.618000+00:00
40.51755,-3.8833491,2022-12-18T19:59:23.616000+00:00
40.5177587,-3.8833626,2022-12-18T19:59:28.600000+00:00
40.5179367,-3.8833748,2022-12-18T19:59:33.576000+00:00
40.5246482,-3.8860813,2022-12-18T19:59:39.201000+00:00
40.5255658,-3.8872409,2022-12-18T19:59:43.426000+00:00
40.525881,-3.8869681,2022-12-18T19:59:48.675000+00:00
40.5261124,-3.8868213,2022-12-18T19:59:53.280000+00:00
40.5263494,-3.8866719,2022-12-18T19:59:58.819000+00:00
40.5319209,-3.8889701,2022-12-18T20:00:03.881000+00:00
40.5321758,-3.887184,2022-12-18T20:00:08.792000+00:00
40.5337699,-3.8894166,2022-12-18T20:00:13.881000+00:00
40.5338829,-3.8894591,2022-12-18T20:00:18.897000+00:00
40.5362321,-3.8904316,2022-12-18T20:00:23.867000+00:00
40.5362321,-3.8904316,2022-12-18T20:00:28.848000+00:00
40.5393518,-3.892701,2022-12-18T20:00:33.922000+00:00
40.5394775,-3.8926731,2022-12-18T20:00:38.868000+00:00
40.5396151,-3.8928321,2022-12-18T20:00:44+00:00
40.5397089,-3.8929737,2022-12-18T20:00:48.946000+00:00
40.5430073,-3.894595,2022-12-18T20:00:53.992000+00:00
40.5441043,-3.8947043,2022-12-18T20:00:59.105000+00:00
40.5451077,-3.8954068,2022-12-18T20:01:04.124000+00:00
40.5453133,-3.8955366,2022-12-18T20:01:12.534000+00:00
40.5454662,-3.8956344,2022-12-18T20:01:17.851000+00:00
40.5503414,-3.8952755,2022-12-18T20:01:22.990000+00:00
40.5512101,-3.8954891,2022-12-18T20:01:28.228000+00:00
40.5512809,-3.8955868,2022-12-18T20:01:33.227000+00:00
40.5529232,-3.897861,2022-12-18T20:01:38.469000+00:00
40.5536667,-3.8983499,2022-12-18T20:01:42.952000+00:00
40.5538163,-3.8984483,2022-12-18T20:01:47.890000+00:00
40.5539805,-3.8985563,2022-12-18T20:01:52.524000+00:00
40.5572154,-3.9013821,2022-12-18T20:01:58.041000+00:00
40.5569448,-3.9011883,2022-12-18T20:02:02.969000+00:00
40.5597126,-3.9004168,2022-12-18T20:02:07.553000+00:00
40.5597126,-3.9004168,2022-12-18T20:02:13.045000+00:00
40.5597126,-3.9004168,2022-12-18T20:02:17.879000+00:00
40.5597126,-3.9004168,2022-12-18T20:02:22.912000+00:00
40.5597126,-3.9004168,2022-12-18T20:02:28.087000+00:00
40.5597126,-3.9004168,2022-12-18T20:02:32.682000+00:00
40.5688024,-3.9026073,2022-12-18T20:02:38.005000+00:00
40.5688024,-3.9026073,2022-12-18T20:02:42.977000+00:00
40.5652758,-3.9131147,2022-12-18T20:02:48.197000+00:00
40.5660822,-3.9139526,2022-12-18T20:03:01.761000+00:00
40.5698389,-3.9243914,2022-12-18T20:03:11.436000+00:00
40.5700638,-3.92408,2022-12-18T20:03:20.380000+00:00
40.567102,-3.9208746,2022-12-18T20:03:25.285000+00:00
40.572233,-3.9236596,2022-12-18T20:03:30.637000+00:00
40.5729863,-3.9242409,2022-12-18T20:03:35.330000+00:00
40.5728527,-3.9251231,2022-12-18T20:03:40.202000+00:00
40.5744899,-3.9277896,2022-12-18T20:03:45.425000+00:00
40.5745669,-3.9288288,2022-12-18T20:03:51.172000+00:00
40.5747263,-3.9295682,2022-12-18T20:03:55.800000+00:00
40.5750232,-3.9307196,2022-12-18T20:04:00.440000+00:00
40.5759182,-3.9326268,2022-12-18T20:04:06.210000+00:00
40.5762699,-3.9334456,2022-12-18T20:04:10.296000+00:00
40.5767652,-3.9347288,2022-12-18T20:04:15.258000+00:00
40.5772579,-3.9360376,2022-12-18T20:04:20.197000+00:00
40.5783544,-3.9381584,2022-12-18T20:04:25.102000+00:00
40.5776888,-3.9424322,2022-12-18T20:04:30.833000+00:00
40.5775791,-3.9426016,2022-12-18T20:04:35.705000+00:00
40.5779645,-3.9435714,2022-12-18T20:04:39.928000+00:00
40.5780841,-3.9438738,2022-12-18T20:04:45.286000+00:00
40.5784913,-3.9452008,2022-12-18T20:04:49.935000+00:00
40.578582,-3.9455015,2022-12-18T20:04:55.455000+00:00
40.5787131,-3.9459193,2022-12-18T20:05:00.297000+00:00
40.5788218,-3.9462659,2022-12-18T20:05:05.316000+00:00
40.5837852,-3.9498227,2022-12-18T20:05:10.521000+00:00
40.5837852,-3.9498227,2022-12-18T20:05:15.353000+00:00
40.5861191,-3.9515801,2022-12-18T20:05:20.001000+00:00
40.5871346,-3.9524935,2022-12-18T20:05:25.522000+00:00
40.5875281,-3.9528185,2022-12-18T20:05:30.361000+00:00
40.5883256,-3.9531993,2022-12-18T20:05:35.408000+00:00
40.5886357,-3.9533382,2022-12-18T20:05:40.013000+00:00
40.5924264,-3.9535895,2022-12-18T20:05:45.382000+00:00
40.5924216,-3.9535949,2022-12-18T20:05:50.387000+00:00
40.59242,-3.9535967,2022-12-18T20:05:55.382000+00:00
40.5924188,-3.953598,2022-12-18T20:06:00.370000+00:00
40.5963865,-3.9515849,2022-12-18T20:06:05.452000+00:00
40.5963865,-3.9515849,2022-12-18T20:06:10.204000+00:00
40.5963865,-3.9515849,2022-12-18T20:06:15.081000+00:00
40.5963865,-3.9515849,2022-12-18T20:06:20.445000+00:00
40.5963865,-3.9515849,2022-12-18T20:06:25.485000+00:00
40.5963865,-3.9515849,2022-12-18T20:06:30.601000+00:00
40.5952417,-3.9551657,2022-12-18T20:06:35.526000+00:00
40.5963865,-3.9515849,2022-12-18T20:06:40.118000+00:00
40.6036816,-3.9679152,2022-12-18T20:06:45.117000+00:00
40.6036816,-3.9679152,2022-12-18T20:06:50.618000+00:00
40.6036816,-3.9679152,2022-12-18T20:06:55.164000+00:00
40.6036816,-3.9679152,2022-12-18T20:07:00.153000+00:00
40.6036816,-3.9679152,2022-12-18T20:07:05.928000+00:00
40.6036816,-3.9679152,2022-12-18T20:07:10.584000+00:00
40.5963865,-3.9515849,2022-12-18T20:07:15.186000+00:00
40.5963865,-3.9515849,2022-12-18T20:07:20.227000+00:00
40.6061721,-3.9876832,2022-12-18T20:07:25.209000+00:00
40.6061721,-3.9876832,2022-12-18T20:07:30.611000+00:00
40.6061721,-3.9876832,2022-12-18T20:07:35.559000+00:00
40.6061721,-3.9876832,2022-12-18T20:07:40.636000+00:00
40.6061721,-3.9876832,2022-12-18T20:07:45.228000+00:00
40.6061721,-3.9876832,2022-12-18T20:07:50.605000+00:00
40.6108509,-3.9806679,2022-12-18T20:07:55.633000+00:00
40.622553,-3.9905534,2022-12-18T20:08:00.838000+00:00
40.622553,-3.9905534,2022-12-18T20:08:05.273000+00:00
40.622553,-3.9905534,2022-12-18T20:08:10.287000+00:00
40.622553,-3.9905534,2022-12-18T20:08:15.682000+00:00
40.6226182,-3.9905534,2022-12-18T20:08:20.650000+00:00
40.6226622,-3.9905534,2022-12-18T20:08:25.726000+00:00
40.6226943,-3.9905534,2022-12-18T20:08:30.338000+00:00
40.6227193,-3.9905534,2022-12-18T20:08:35.332000+00:00
40.6227398,-3.9905534,2022-12-18T20:08:40.368000+00:00
40.6227573,-3.9905534,2022-12-18T20:08:45.347000+00:00
40.623663,-3.9933346,2022-12-18T20:08:50.557000+00:00
40.6249516,-3.9931636,2022-12-18T20:08:55.747000+00:00
40.6251627,-3.9931347,2022-12-18T20:09:00.812000+00:00
40.6257291,-3.9936768,2022-12-18T20:09:05.387000+00:00
40.6261461,-3.9940788,2022-12-18T20:09:10.759000+00:00
40.6296412,-3.9963169,2022-12-18T20:09:15.557000+00:00
40.6293968,-3.9976064,2022-12-18T20:09:21.374000+00:00
40.6301333,-3.999092,2022-12-18T20:09:25.824000+00:00
40.6307902,-4.0003384,2022-12-18T20:09:30.951000+00:00
40.6329441,-4.001923,2022-12-18T20:09:36.043000+00:00
40.6332045,-4.0023561,2022-12-18T20:09:41.299000+00:00
40.6335082,-4.0030021,2022-12-18T20:09:45.665000+00:00
40.6343161,-4.0041064,2022-12-18T20:09:51.097000+00:00
40.6345872,-4.0085973,2022-12-18T20:09:56.374000+00:00
40.6346648,-4.0087816,2022-12-18T20:10:00.910000+00:00
40.636437,-4.0107517,2022-12-18T20:10:06.403000+00:00
40.6367578,-4.011645,2022-12-18T20:10:11.329000+00:00
40.6369433,-4.0122615,2022-12-18T20:10:15.956000+00:00
40.6373363,-4.0133124,2022-12-18T20:10:21.446000+00:00
40.637833,-4.0146799,2022-12-18T20:10:25.930000+00:00
40.6378279,-4.0165267,2022-12-18T20:10:31.276000+00:00
40.6378838,-4.0174098,2022-12-18T20:10:35.881000+00:00
40.6401423,-4.0208607,2022-12-18T20:10:41.036000+00:00
40.6408826,-4.0218763,2022-12-18T20:10:46.821000+00:00
40.6414748,-4.022435,2022-12-18T20:10:51.281000+00:00
40.6453574,-4.0247041,2022-12-18T20:10:56.477000+00:00
