latitude,longitude,created
53.3550054,-6.2949197,2023-05-24T19:51:12.668000+00:00
53.3550054,-6.2949197,2023-05-24T19:51:17.884000+00:00
53.3550054,-6.2949197,2023-05-24T19:51:22.735000+00:00
53.3561245,-6.2950726,2023-05-24T19:51:27.776000+00:00
53.3561649,-6.2950781,2023-05-24T19:51:32.765000+00:00
53.3562081,-6.295084,2023-05-24T19:51:37.732000+00:00
53.3562452,-6.2950891,2023-05-24T19:51:42.903000+00:00
53.3562762,-6.2950933,2023-05-24T19:51:47.783000+00:00
53.3563012,-6.2950967,2023-05-24T19:51:52.931000+00:00
53.3561688,-6.2950786,2023-05-24T19:51:58.023000+00:00
53.3559938,-6.2950547,2023-05-24T19:52:02.752000+00:00
53.3557999,-6.2950282,2023-05-24T19:52:07.939000+00:00
53.3514077,-6.2989275,2023-05-24T19:52:13.233000+00:00
53.3514077,-6.2989275,2023-05-24T19:52:17.803000+00:00
53.3514077,-6.2989275,2023-05-24T19:52:23.197000+00:00
53.3514077,-6.2989275,2023-05-24T19:52:27.956000+00:00
53.3514077,-6.2989275,2023-05-24T19:52:32.824000+00:00
53.3514077,-6.2989275,2023-05-24T19:52:38.101000+00:00
53.3470722,-6.3040834,2023-05-24T19:52:42.891000+00:00
53.3470722,-6.3040834,2023-05-24T19:52:48.121000+00:00
53.3470722,-6.3040834,2023-05-24T19:52:52.896000+00:00
53.3470722,-6.3040834,2023-05-24T19:52:58.080000+00:00
53.3470722,-6.3040834,2023-05-24T19:53:03.367000+00:00
53.3470722,-6.3040834,2023-05-24T19:53:08.024000+00:00
53.3470722,-6.3040834,2023-05-24T19:53:13.088000+00:00
53.3470722,-6.3040834,2023-05-24T19:53:18.746000+00:00
53.3470722,-6.3040834,2023-05-24T19:53:23.426000+00:00
53.3470722,-6.3040834,2023-05-24T19:53:28.171000+00:00
53.3470722,-6.3040834,2023-05-24T19:53:33.179000+00:00
53.3470722,-6.3040834,2023-05-24T19:53:38.381000+00:00
53.3470722,-6.3040834,2023-05-24T19:53:45.160000+00:00
53.3470722,-6.3040834,2023-05-24T19:53:48.790000+00:00
53.3470722,-6.3040834,2023-05-24T19:53:54.038000+00:00
53.3470722,-6.3040834,2023-05-24T19:53:59.149000+00:00
53.3482118,-6.3039681,2023-05-24T19:54:03.642000+00:00
53.3478548,-6.3044367,2023-05-24T19:54:08.417000+00:00
53.3478795,-6.3040652,2023-05-24T19:54:13.727000+00:00
53.3479292,-6.3028197,2023-05-24T19:54:18.629000+00:00
53.3479581,-6.3028038,2023-05-24T19:54:23.426000+00:00
53.3470309,-6.3044634,2023-05-24T19:54:28.667000+00:00
53.3467367,-6.304959,2023-05-24T19:54:33.591000+00:00
53.3464797,-6.3053973,2023-05-24T19:54:38.510000+00:00
53.3463771,-6.3055828,2023-05-24T19:54:43.916000+00:00
53.346373,-6.3056034,2023-05-24T19:54:48.483000+00:00
53.3468712,-6.304788,2023-05-24T19:54:53.575000+00:00
53.3468725,-6.304786,2023-05-24T19:54:58.866000+00:00
53.3468623,-6.30481,2023-05-24T19:55:03.623000+00:00
53.3468578,-6.3048206,2023-05-24T19:55:08.726000+00:00
53.3468536,-6.3048303,2023-05-24T19:55:13.543000+00:00
53.3468823,-6.3047704,2023-05-24T19:55:18.745000+00:00
53.3468599,-6.3048094,2023-05-24T19:55:23.911000+00:00
53.3468536,-6.3048244,2023-05-24T19:55:28.987000+00:00
53.3468515,-6.3048304,2023-05-24T19:55:34.013000+00:00
53.3468489,-6.3048362,2023-05-24T19:55:38.695000+00:00
53.3468446,-6.3048453,2023-05-24T19:55:43.828000+00:00
53.3479266,-6.3003806,2023-05-24T19:55:49.010000+00:00
53.3468559,-6.3048218,2023-05-24T19:55:53.790000+00:00
53.3479231,-6.3003761,2023-05-24T19:55:58.889000+00:00
53.3479231,-6.3003761,2023-05-24T19:56:04.019000+00:00
53.3479231,-6.3003761,2023-05-24T19:56:08.974000+00:00
53.3479231,-6.3003761,2023-05-24T19:56:14.151000+00:00
53.3479231,-6.3003761,2023-05-24T19:56:18.880000+00:00
53.3479231,-6.3003761,2023-05-24T19:56:23.977000+00:00
53.3466196,-6.3039621,2023-05-24T19:56:29.201000+00:00
53.3466207,-6.3039597,2023-05-24T19:56:34.037000+00:00
53.3466209,-6.3039594,2023-05-24T19:56:39.050000+00:00
53.346621,-6.3039591,2023-05-24T19:56:43.982000+00:00
53.3466211,-6.3039588,2023-05-24T19:56:49.086000+00:00
53.3466212,-6.3039586,2023-05-24T19:56:54.351000+00:00
53.3466213,-6.3039584,2023-05-24T19:56:59.108000+00:00
53.3464979,-6.3038865,2023-05-24T19:57:04.254000+00:00
53.3463375,-6.3037932,2023-05-24T19:57:09.148000+00:00
53.3443632,-6.3063843,2023-05-24T19:57:14.403000+00:00
53.3443632,-6.3063843,2023-05-24T19:57:19.429000+00:00
53.3443632,-6.3063843,2023-05-24T19:57:24.309000+00:00
53.3443632,-6.3063843,2023-05-24T19:57:29.355000+00:00
53.3443632,-6.3063843,2023-05-24T19:57:34.139000+00:00
53.3427319,-6.3090979,2023-05-24T19:57:39.659000+00:00
53.3427319,-6.3090979,2023-05-24T19:57:44.544000+00:00
53.3427319,-6.3090979,2023-05-24T19:57:49.333000+00:00
53.3433731,-6.3103711,2023-05-24T19:57:54.486000+00:00
53.3435318,-6.3106862,2023-05-24T19:57:59.528000+00:00
53.3429212,-6.3117426,2023-05-24T19:58:04.834000+00:00
53.3427677,-6.3120575,2023-05-24T19:58:09.683000+00:00
53.3425305,-6.3131167,2023-05-24T19:58:14.287000+00:00
53.3425111,-6.3141138,2023-05-24T19:58:19.588000+00:00
53.3424927,-6.314532,2023-05-24T19:58:24.764000+00:00
53.3424803,-6.3148867,2023-05-24T19:58:29.634000+00:00
53.3424861,-6.3150159,2023-05-24T19:58:34.992000+00:00
53.3425002,-6.3150047,2023-05-24T19:58:39.861000+00:00
53.3425169,-6.3149178,2023-05-24T19:58:44.769000+00:00
53.3399352,-6.3173843,2023-05-24T19:58:49.907000+00:00
53.3399352,-6.3173843,2023-05-24T19:58:54.619000+00:00
53.3405928,-6.3241319,2023-05-24T19:58:59.916000+00:00
53.3405928,-6.3241319,2023-05-24T19:59:04.516000+00:00
53.3405928,-6.3241319,2023-05-24T19:59:09.571000+00:00
53.3417015,-6.3254242,2023-05-24T19:59:15.105000+00:00
53.3415193,-6.3261989,2023-05-24T19:59:19.886000+00:00
53.3410378,-6.3267372,2023-05-24T19:59:24.875000+00:00
53.3408758,-6.3275622,2023-05-24T19:59:30.073000+00:00
53.3405511,-6.3286266,2023-05-24T19:59:34.789000+00:00
53.3407576,-6.3306571,2023-05-24T19:59:40.015000+00:00
53.3406747,-6.3318112,2023-05-24T19:59:44.722000+00:00
53.3404504,-6.3327721,2023-05-24T19:59:49.922000+00:00
53.3402165,-6.3338897,2023-05-24T19:59:55.054000+00:00
53.3401203,-6.3343695,2023-05-24T19:59:59.755000+00:00
53.3396562,-6.3361835,2023-05-24T20:00:05.191000+00:00
53.339493,-6.3368193,2023-05-24T20:00:09.990000+00:00
53.3393465,-6.3373892,2023-05-24T20:00:14.833000+00:00
53.3392794,-6.3376393,2023-05-24T20:00:20.154000+00:00
53.3386216,-6.3414496,2023-05-24T20:00:25.210000+00:00
53.3383311,-6.3425833,2023-05-24T20:00:30.387000+00:00
53.3375838,-6.3438675,2023-05-24T20:00:35.060000+00:00
53.3371567,-6.3445963,2023-05-24T20:00:39.983000+00:00
53.3367789,-6.345235,2023-05-24T20:00:45.299000+00:00
53.3367142,-6.3480525,2023-05-24T20:00:50.396000+00:00
53.3366265,-6.3487568,2023-05-24T20:00:55.286000+00:00
53.3365479,-6.3493977,2023-05-24T20:01:00.252000+00:00
53.336531,-6.349633,2023-05-24T20:01:05.112000+00:00
53.3363603,-6.3555543,2023-05-24T20:01:10.481000+00:00
53.3360695,-6.3570133,2023-05-24T20:01:15.085000+00:00
53.3358953,-6.3586161,2023-05-24T20:01:20.369000+00:00
53.3357594,-6.3601852,2023-05-24T20:01:25.370000+00:00
53.335518,-6.3620473,2023-05-24T20:01:30.296000+00:00
53.3354121,-6.3629275,2023-05-24T20:01:35.302000+00:00
53.3353448,-6.363481,2023-05-24T20:01:40.232000+00:00
53.3353327,-6.3635739,2023-05-24T20:01:45.306000+00:00
53.3353497,-6.3634256,2023-05-24T20:01:50.431000+00:00
53.3353792,-6.3631748,2023-05-24T20:01:55.497000+00:00
53.335412,-6.3628982,2023-05-24T20:02:00.649000+00:00
53.3367782,-6.3703135,2023-05-24T20:02:05.378000+00:00
53.3367782,-6.3703135,2023-05-24T20:02:10.508000+00:00
53.3367782,-6.3703135,2023-05-24T20:02:15.636000+00:00
53.3367782,-6.3703135,2023-05-24T20:02:20.444000+00:00
53.3367782,-6.3703135,2023-05-24T20:02:25.676000+00:00
53.338825,-6.3826736,2023-05-24T20:02:30.957000+00:00
53.338825,-6.3826736,2023-05-24T20:02:35.664000+00:00
53.338825,-6.3826736,2023-05-24T20:02:40.876000+00:00
53.338825,-6.3826736,2023-05-24T20:02:45.538000+00:00
53.338825,-6.3826736,2023-05-24T20:02:50.679000+00:00
53.338825,-6.3826736,2023-05-24T20:02:55.660000+00:00
53.338825,-6.3826736,2023-05-24T20:03:00.662000+00:00
53.338825,-6.3826736,2023-05-24T20:03:05.798000+00:00
53.338825,-6.3826736,2023-05-24T20:03:10.712000+00:00
53.338825,-6.3826736,2023-05-24T20:03:15.720000+00:00
53.338825,-6.3826736,2023-05-24T20:03:20.853000+00:00
53.338825,-6.3826736,2023-05-24T20:03:25.797000+00:00
53.338825,-6.3826736,2023-05-24T20:03:30.977000+00:00
53.338825,-6.3826736,2023-05-24T20:03:35.813000+00:00
53.338825,-6.3826736,2023-05-24T20:03:40.950000+00:00
53.338825,-6.3826736,2023-05-24T20:03:46.038000+00:00
53.338825,-6.3826736,2023-05-24T20:03:50.894000+00:00
53.338825,-6.3826736,2023-05-24T20:03:56.193000+00:00
53.338825,-6.3826736,2023-05-24T20:04:01.090000+00:00
53.338825,-6.3826736,2023-05-24T20:04:05.921000+00:00
53.338825,-6.3826736,2023-05-24T20:04:11.046000+00:00
53.338825,-6.3826736,2023-05-24T20:04:16.037000+00:00
53.338825,-6.3826736,2023-05-24T20:04:21.158000+00:00
53.338825,-6.3826736,2023-05-24T20:04:26.169000+00:00
53.338825,-6.3826736,2023-05-24T20:04:31.050000+00:00
53.338825,-6.3826736,2023-05-24T20:04:36.247000+00:00
53.338825,-6.3826736,2023-05-24T20:04:41.032000+00:00
53.338825,-6.3826736,2023-05-24T20:04:46.059000+00:00
53.3387498,-6.384076,2023-05-24T20:04:51.354000+00:00
53.3387045,-6.3849225,2023-05-24T20:04:56.203000+00:00
53.3331057,-6.3868085,2023-05-24T20:05:01.415000+00:00
53.3331057,-6.3868085,2023-05-24T20:05:06.037000+00:00
53.3328076,-6.3881538,2023-05-24T20:05:11.237000+00:00
53.3327072,-6.3886068,2023-05-24T20:05:16.386000+00:00
53.3326187,-6.3890064,2023-05-24T20:05:21.412000+00:00
53.3325744,-6.3892065,2023-05-24T20:05:26.332000+00:00
53.3325606,-6.3892687,2023-05-24T20:05:31.325000+00:00
53.3325651,-6.3892484,2023-05-24T20:05:36.546000+00:00
53.3325797,-6.3891824,2023-05-24T20:05:41.356000+00:00
53.3325991,-6.389095,2023-05-24T20:05:46.273000+00:00
53.3317804,-6.4003938,2023-05-24T20:05:51.498000+00:00
53.3317804,-6.4003938,2023-05-24T20:05:56.409000+00:00
53.3317804,-6.4003938,2023-05-24T20:06:01.392000+00:00
53.3317804,-6.4003938,2023-05-24T20:06:06.692000+00:00
53.3317804,-6.4003938,2023-05-24T20:06:11.622000+00:00
53.3317804,-6.4003938,2023-05-24T20:06:16.473000+00:00
53.3317804,-6.4003938,2023-05-24T20:06:21.510000+00:00
53.3317804,-6.4003938,2023-05-24T20:06:26.545000+00:00
53.3317804,-6.4003938,2023-05-24T20:06:31.761000+00:00
53.3317804,-6.4003938,2023-05-24T20:06:36.772000+00:00
53.3317804,-6.4003938,2023-05-24T20:06:41.570000+00:00
53.3317804,-6.4003938,2023-05-24T20:06:46.887000+00:00
53.3317804,-6.4003938,2023-05-24T20:06:51.800000+00:00
53.3317804,-6.4003938,2023-05-24T20:06:56.865000+00:00
53.3317804,-6.4003938,2023-05-24T20:07:01.557000+00:00
53.3317804,-6.4003938,2023-05-24T20:07:06.662000+00:00
53.3317804,-6.4003938,2023-05-24T20:07:11.801000+00:00
53.3317804,-6.4003938,2023-05-24T20:07:16.693000+00:00
53.3317804,-6.4003938,2023-05-24T20:07:21.801000+00:00
53.3317804,-6.4003938,2023-05-24T20:07:26.773000+00:00
53.3317804,-6.4003938,2023-05-24T20:07:31.832000+00:00
53.3317804,-6.4003938,2023-05-24T20:07:36.981000+00:00
53.3317804,-6.4003938,2023-05-24T20:07:41.807000+00:00
53.3317804,-6.4003938,2023-05-24T20:07:47.070000+00:00
53.3397715,-6.4154767,2023-05-24T20:07:52.481000+00:00
53.3344154,-6.4080551,2023-05-24T20:07:56.854000+00:00
53.3344154,-6.4080551,2023-05-24T20:08:02.054000+00:00
53.3344154,-6.4080551,2023-05-24T20:08:06.967000+00:00
53.3344154,-6.4080551,2023-05-24T20:08:11.915000+00:00
53.3344154,-6.4080551,2023-05-24T20:08:17.105000+00:00
53.3344154,-6.4080551,2023-05-24T20:08:22.015000+00:00
53.3344154,-6.4080551,2023-05-24T20:08:27.154000+00:00
53.3344154,-6.4080551,2023-05-24T20:08:32.063000+00:00
53.3344154,-6.4080551,2023-05-24T20:08:37.045000+00:00
53.3344154,-6.4080551,2023-05-24T20:08:42.095000+00:00
53.3237604,-6.4236051,2023-05-24T20:08:47.320000+00:00
53.3237604,-6.4236051,2023-05-24T20:08:52.254000+00:00
53.3247108,-6.4228802,2023-05-24T20:08:57.224000+00:00
53.3244733,-6.4230613,2023-05-24T20:09:02.193000+00:00
53.3243012,-6.4231926,2023-05-24T20:09:07.386000+00:00
53.3241501,-6.4233079,2023-05-24T20:09:12.193000+00:00
53.3305693,-6.429169,2023-05-24T20:09:17.516000+00:00
53.3305693,-6.429169,2023-05-24T20:09:22.246000+00:00
53.3305693,-6.429169,2023-05-24T20:09:27.262000+00:00
53.3352511,-6.4421472,2023-05-24T20:09:32.718000+00:00
53.3352511,-6.4421472,2023-05-24T20:09:37.300000+00:00
53.3352511,-6.4421472,2023-05-24T20:09:42.536000+00:00
53.3357384,-6.449208,2023-05-24T20:09:47.501000+00:00
53.3357384,-6.449208,2023-05-24T20:09:52.361000+00:00
53.3357384,-6.449208,2023-05-24T20:09:57.610000+00:00
53.3357384,-6.449208,2023-05-24T20:10:02.455000+00:00
53.335956,-6.4578086,2023-05-24T20:10:07.831000+00:00
53.335956,-6.4578086,2023-05-24T20:10:12.650000+00:00
53.336293,-6.4600653,2023-05-24T20:10:17.713000+00:00
53.3364105,-6.4608526,2023-05-24T20:10:22.908000+00:00
53.3365113,-6.4615274,2023-05-24T20:10:27.564000+00:00
53.3365634,-6.4618766,2023-05-24T20:10:32.579000+00:00
53.3362702,-6.46646,2023-05-24T20:10:37.923000+00:00
53.3362401,-6.466674,2023-05-24T20:10:42.660000+00:00
53.3362011,-6.4667712,2023-05-24T20:10:47.833000+00:00
53.3361871,-6.4668075,2023-05-24T20:10:52.657000+00:00
53.3361764,-6.4669034,2023-05-24T20:10:57.703000+00:00
53.3361763,-6.4669194,2023-05-24T20:11:02.937000+00:00
53.336175,-6.4669325,2023-05-24T20:11:07.721000+00:00
53.3361759,-6.4669118,2023-05-24T20:11:13.143000+00:00
53.3361758,-6.4669087,2023-05-24T20:11:18.021000+00:00
53.336178,-6.4669102,2023-05-24T20:11:22.893000+00:00
53.3361786,-6.4669102,2023-05-24T20:11:28.002000+00:00
53.3361791,-6.4669103,2023-05-24T20:11:32.885000+00:00
53.3361793,-6.4669105,2023-05-24T20:11:37.896000+00:00
53.3361793,-6.4669107,2023-05-24T20:11:43.060000+00:00
53.3361792,-6.4669109,2023-05-24T20:11:47.957000+00:00
53.3361791,-6.466911,2023-05-24T20:11:53.080000+00:00
53.3361781,-6.4669068,2023-05-24T20:11:58.119000+00:00
53.336178,-6.4669063,2023-05-24T20:12:03.014000+00:00
53.336178,-6.466906,2023-05-24T20:12:08.041000+00:00
53.3361786,-6.4669077,2023-05-24T20:12:13.066000+00:00
53.3361787,-6.4669079,2023-05-24T20:12:18.257000+00:00
53.3361788,-6.4669081,2023-05-24T20:12:23.106000+00:00
53.336437,-6.4701546,2023-05-24T20:12:28.271000+00:00
53.336477,-6.4706567,2023-05-24T20:12:33.344000+00:00
53.3365053,-6.471012,2023-05-24T20:12:38.287000+00:00
53.3365362,-6.4713995,2023-05-24T20:12:43.391000+00:00
53.3365576,-6.4716687,2023-05-24T20:12:48.270000+00:00
53.3365728,-6.4718598,2023-05-24T20:12:53.281000+00:00
53.3365832,-6.4719899,2023-05-24T20:12:58.494000+00:00
53.336589,-6.4720633,2023-05-24T20:13:03.366000+00:00
53.3365876,-6.4720461,2023-05-24T20:13:08.376000+00:00
53.3365784,-6.4719301,2023-05-24T20:13:13.654000+00:00
53.3439215,-6.4702162,2023-05-24T20:13:18.583000+00:00
53.336461,-6.4704555,2023-05-24T20:13:23.713000+00:00
53.336461,-6.4704555,2023-05-24T20:13:28.511000+00:00
53.336461,-6.4704555,2023-05-24T20:13:33.421000+00:00
53.3368598,-6.4817696,2023-05-24T20:13:38.618000+00:00
53.3354816,-6.5008442,2023-05-24T20:13:43.714000+00:00
53.3354816,-6.5008442,2023-05-24T20:13:48.660000+00:00
53.3354816,-6.5008442,2023-05-24T20:13:53.517000+00:00
53.3354816,-6.5008442,2023-05-24T20:13:58.561000+00:00
53.3354816,-6.5008442,2023-05-24T20:14:03.726000+00:00
53.3354816,-6.5008442,2023-05-24T20:14:08.564000+00:00
53.3385888,-6.5307014,2023-05-24T20:14:13.758000+00:00
53.336461,-6.4704555,2023-05-24T20:14:18.613000+00:00
53.336461,-6.4704555,2023-05-24T20:14:23.624000+00:00
53.336461,-6.4704555,2023-05-24T20:14:29.061000+00:00
53.3269356,-6.5023387,2023-05-24T20:14:33.730000+00:00
53.3155238,-6.4943357,2023-05-24T20:14:38.754000+00:00
53.3155238,-6.4943357,2023-05-24T20:14:43.972000+00:00
53.3155238,-6.4943357,2023-05-24T20:14:48.804000+00:00
53.3155238,-6.4943357,2023-05-24T20:14:53.989000+00:00
53.3155238,-6.4943357,2023-05-24T20:14:58.867000+00:00
53.3030691,-6.5054742,2023-05-24T20:15:04.049000+00:00
53.3030691,-6.5054742,2023-05-24T20:15:09.052000+00:00
53.3030691,-6.5054742,2023-05-24T20:15:13.879000+00:00
53.3030691,-6.5054742,2023-05-24T20:15:19.131000+00:00
53.3030691,-6.5054742,2023-05-24T20:15:24.039000+00:00
53.3030691,-6.5054742,2023-05-24T20:15:28.939000+00:00
53.3030691,-6.5054742,2023-05-24T20:15:34.170000+00:00
53.3390875,-6.5524484,2023-05-24T20:15:38.993000+00:00
53.3390875,-6.5524484,2023-05-24T20:15:44.203000+00:00
53.3390875,-6.5524484,2023-05-24T20:15:49.090000+00:00
53.3390875,-6.5524484,2023-05-24T20:15:54.226000+00:00
53.3390875,-6.5524484,2023-05-24T20:15:59.268000+00:00
53.3390875,-6.5524484,2023-05-24T20:16:04.091000+00:00
53.3390875,-6.5524484,2023-05-24T20:16:09.381000+00:00
53.3244593,-6.5198041,2023-05-24T20:16:14.353000+00:00
53.3244593,-6.5198041,2023-05-24T20:16:19.128000+00:00
53.3238218,-6.5200358,2023-05-24T20:16:24.359000+00:00
53.3236916,-6.5205511,2023-05-24T20:16:29.267000+00:00
53.3234982,-6.5210589,2023-05-24T20:16:34.166000+00:00
53.3234044,-6.521299,2023-05-24T20:16:39.365000+00:00
53.3233331,-6.5214837,2023-05-24T20:16:44.318000+00:00
53.3233107,-6.5215452,2023-05-24T20:16:49.733000+00:00
53.3233175,-6.5215328,2023-05-24T20:16:54.471000+00:00
53.3233398,-6.5214798,2023-05-24T20:16:59.403000+00:00
