latitude,longitude,created
53.31634991755541,-6.2538139542152,2023-07-14T12:04:00-01:00
53.31636156803114,-6.253601917570671,2023-07-14T12:04:00-01:00
53.31646023908293,-6.25330270104875,2023-07-14T12:04:09-01:00
53.31646042789965,-6.253301105741063,2023-07-14T12:04:11-01:00
53.31672922247398,-6.252965815371137,2023-07-14T12:04:24-01:00
53.316769748975815,-6.253167148685319,2023-07-14T12:04:25-01:00
53.31691731238115,-6.253592614090306,2023-07-14T12:04:26-01:00
53.31704157409567,-6.253689425071937,2023-07-14T12:04:27-01:00
53.31715099984157,-6.253709206363422,2023-07-14T12:04:28-01:00
53.31724751745659,-6.25372521579848,2023-07-14T12:04:29-01:00
53.31734520853806,-6.253731502225858,2023-07-14T12:04:30-01:00
53.317440846053245,-6.253755390649897,2023-07-14T12:04:31-01:00
53.31814009615167,-6.253871504973511,2023-07-14T12:04:41-01:00
53.31857466077522,-6.253919563680952,2023-07-14T12:04:51-01:00
53.3185751114085,-6.2539196135167,2023-07-14T12:04:51-01:00
53.320492879927606,-6.252738605016188,2023-07-14T12:05:53-01:00
53.32049301831503,-6.25273849942666,2023-07-14T12:05:53-01:00
53.32366872665231,-6.255103716680552,2023-07-14T12:06:05-01:00
53.32369005995169,-6.2551073747729875,2023-07-14T12:06:06-01:00
53.32367228476873,-6.255191324054517,2023-07-14T12:06:07-01:00
53.3249076042142,-6.255507286316373,2023-07-14T12:06:13-01:00
53.325081842188006,-6.255550623217054,2023-07-14T12:06:14-01:00
53.32557531655256,-6.255617900746738,2023-07-14T12:06:21-01:00
53.32553483836085,-6.255599216311185,2023-07-14T12:06:22-01:00
53.32605341255108,-6.256054444180002,2023-07-14T12:06:29-01:00
53.32612319378845,-6.256145284989471,2023-07-14T12:06:30-01:00
53.32634441567757,-6.2561801382417865,2023-07-14T12:06:37-01:00
53.32634951156916,-6.2561522815681645,2023-07-14T12:06:40-01:00
53.32665774402921,-6.256656692615439,2023-07-14T12:06:54-01:00
53.32667464450869,-6.256708666028281,2023-07-14T12:06:56-01:00
53.32700631698323,-6.256260513450394,2023-07-14T12:07:15-01:00
53.32875440147773,-6.257532774511192,2023-07-14T12:07:32-01:00
53.32949252566625,-6.257925470529516,2023-07-14T12:07:38-01:00
53.32956768836224,-6.257952738884914,2023-07-14T12:07:39-01:00
53.3320021443014,-6.2592142013033225,2023-07-14T12:08:09-01:00
53.3320037521097,-6.259215034544986,2023-07-14T12:08:09-01:00
53.330804926375215,-6.2589479774376775,2023-07-14T12:08:17-01:00
53.330788229082785,-6.258938238667455,2023-07-14T12:08:17-01:00
53.33078582481695,-6.2589368962812495,2023-07-14T12:08:25-01:00
53.33078160880936,-6.258934020066495,2023-07-14T12:08:34-01:00
53.33070610175625,-6.2589379177918,2023-07-14T12:08:34-01:00
53.330668466018295,-6.259006927599338,2023-07-14T12:08:42-01:00
53.330756379991904,-6.259007880847363,2023-07-14T12:08:44-01:00
53.330815204432675,-6.25910321278611,2023-07-14T12:08:56-01:00
53.33081525268383,-6.259103290982791,2023-07-14T12:08:56-01:00
53.33082203465666,-6.259114281969019,2023-07-14T12:08:58-01:00
53.33082209314264,-6.259114376752439,2023-07-14T12:08:58-01:00
53.33156134234344,-6.259655025682361,2023-07-14T12:08:58-01:00
53.331625319552984,-6.259630380358044,2023-07-14T12:09:05-01:00
53.331636982821905,-6.259618482133859,2023-07-14T12:09:06-01:00
53.33206028001827,-6.260124447679619,2023-07-14T12:09:13-01:00
53.332106493026345,-6.260180333288718,2023-07-14T12:09:15-01:00
53.331974820305426,-6.261108347734582,2023-07-14T12:09:21-01:00
53.33241255958875,-6.2606144696532375,2023-07-14T12:09:27-01:00
53.33240434532364,-6.260608099406827,2023-07-14T12:09:28-01:00
53.332426641186075,-6.260613547643889,2023-07-14T12:09:29-01:00
53.332460545984404,-6.260663587605824,2023-07-14T12:09:30-01:00
53.33247869280477,-6.260634334763754,2023-07-14T12:09:31-01:00
53.33249872555335,-6.260637184610832,2023-07-14T12:09:32-01:00
53.33253313326587,-6.260650176560749,2023-07-14T12:09:33-01:00
53.33255668641378,-6.260662833234538,2023-07-14T12:09:34-01:00
53.332583466594414,-6.260673226794471,2023-07-14T12:09:35-01:00
53.332604086076216,-6.260671801870932,2023-07-14T12:09:36-01:00
53.33261653868509,-6.260690196484374,2023-07-14T12:09:37-01:00
53.33264192704829,-6.260697360088854,2023-07-14T12:09:38-01:00
53.33267059517656,-6.260736568792501,2023-07-14T12:09:39-01:00
53.3326877311534,-6.26076714529003,2023-07-14T12:09:40-01:00
53.33270024816487,-6.260798440600667,2023-07-14T12:09:41-01:00
53.33271486811075,-6.260849484598704,2023-07-14T12:09:42-01:00
53.332724321858855,-6.260895974521498,2023-07-14T12:09:43-01:00
53.33246758628962,-6.261794971107673,2023-07-14T12:09:58-01:00
53.33267746807232,-6.261894172415926,2023-07-14T12:09:59-01:00
53.3328408597276,-6.262244458751099,2023-07-14T12:10:05-01:00
53.3330864903197,-6.2627293353784905,2023-07-14T12:10:20-01:00
53.333232387605314,-6.262700363681193,2023-07-14T12:10:26-01:00
53.333262312749106,-6.262736772673449,2023-07-14T12:10:33-01:00
53.3332571402265,-6.2627461391611225,2023-07-14T12:10:35-01:00
53.3331312396877,-6.262596706068068,2023-07-14T12:10:41-01:00
53.33315150291534,-6.262632505191625,2023-07-14T12:10:48-01:00
53.333199538182264,-6.262657890965461,2023-07-14T12:10:54-01:00
53.33318923964191,-6.262662119905843,2023-07-14T12:11:01-01:00
