latitude,longitude,created
38.4118034,-6.3992509,2022-12-17T13:35:21.402000+00:00
38.4118034,-6.3992509,2022-12-17T13:35:26.359000+00:00
38.4118034,-6.3992509,2022-12-17T13:35:31.388000+00:00
38.4118034,-6.3992509,2022-12-17T13:35:36.388000+00:00
38.4118034,-6.3992509,2022-12-17T13:35:41.456000+00:00
38.4118034,-6.3992509,2022-12-17T13:35:46.502000+00:00
38.4118034,-6.3992509,2022-12-17T13:35:51.552000+00:00
38.4118034,-6.3992509,2022-12-17T13:35:56.600000+00:00
38.4118034,-6.3992509,2022-12-17T13:36:00.117000+00:00
38.4118034,-6.3992509,2022-12-17T13:36:05.151000+00:00
38.4118034,-6.3992509,2022-12-17T13:36:10.207000+00:00
38.4118034,-6.3992509,2022-12-17T13:36:15.248000+00:00
38.4118034,-6.3992509,2022-12-17T13:36:20.285000+00:00
38.4118034,-6.3992509,2022-12-17T13:36:25.329000+00:00
38.4118034,-6.3992509,2022-12-17T13:36:30.366000+00:00
38.4118034,-6.3992509,2022-12-17T13:36:35.406000+00:00
38.4118034,-6.3992509,2022-12-17T13:36:40.455000+00:00
38.4118034,-6.3992509,2022-12-17T13:36:45.507000+00:00
38.4118034,-6.3992509,2022-12-17T13:36:50.550000+00:00
38.4118034,-6.3992509,2022-12-17T13:36:56.344000+00:00
38.4118034,-6.3992509,2022-12-17T13:37:01.363000+00:00
38.4118034,-6.3992509,2022-12-17T13:37:06.394000+00:00
38.4143875,-6.3999164,2022-12-17T13:37:11.389000+00:00
38.4143875,-6.3999164,2022-12-17T13:37:16.625000+00:00
38.4425808,-6.3330757,2022-12-17T13:41:02.469000+00:00
38.4425808,-6.3330757,2022-12-17T13:41:12.481000+00:00
38.4425808,-6.3330757,2022-12-17T13:41:22.524000+00:00
38.4425808,-6.3330757,2022-12-17T13:41:27.535000+00:00
38.4425808,-6.3330757,2022-12-17T13:41:32.543000+00:00
38.4425808,-6.3330757,2022-12-17T13:41:37.573000+00:00
38.4425808,-6.3330757,2022-12-17T13:41:42.561000+00:00
38.4425808,-6.3330757,2022-12-17T13:42:07.670000+00:00
38.536626,-6.3546831,2022-12-17T13:53:20.003000+00:00
38.536626,-6.3546831,2022-12-17T13:53:23.451000+00:00
38.536626,-6.3546831,2022-12-17T13:53:28.475000+00:00
38.536626,-6.3546831,2022-12-17T13:53:33.495000+00:00
38.536626,-6.3546831,2022-12-17T13:53:38.511000+00:00
38.536626,-6.3546831,2022-12-17T13:53:48.566000+00:00
38.536626,-6.3546831,2022-12-17T13:53:53.551000+00:00
38.553664,-6.3600029,2022-12-17T13:53:58.591000+00:00
38.553664,-6.3600029,2022-12-17T13:54:03.640000+00:00
38.553664,-6.3600029,2022-12-17T13:54:08.671000+00:00
38.536626,-6.3546831,2022-12-17T13:54:13.089000+00:00
38.536626,-6.3546831,2022-12-17T13:54:18.134000+00:00
