latitude,longitude,created
39.4544659,-6.3772956,2022-12-17T15:18:18.086000+00:00
39.4617691,-6.3792913,2022-12-17T15:18:23.152000+00:00
39.4718847,-6.3945931,2022-12-17T15:19:13.255000+00:00
39.4653439,-6.4138921,2022-12-17T15:19:43.849000+00:00
39.4653439,-6.4138921,2022-12-17T15:19:48.302000+00:00
39.4653439,-6.4138921,2022-12-17T15:19:53.314000+00:00
39.4653439,-6.4138921,2022-12-17T15:19:58.317000+00:00
39.4584602,-6.392597,2022-12-17T15:20:13.386000+00:00
39.4653439,-6.4138921,2022-12-17T15:20:18.359000+00:00
39.4653439,-6.4138921,2022-12-17T15:20:23.370000+00:00
39.4653439,-6.4138921,2022-12-17T15:20:28.378000+00:00
39.4653439,-6.4138921,2022-12-17T15:20:33.385000+00:00
39.4653439,-6.4138921,2022-12-17T15:20:38.399000+00:00
39.4653439,-6.4138921,2022-12-17T15:20:43.412000+00:00
39.4653439,-6.4138921,2022-12-17T15:20:48.418000+00:00
39.4653439,-6.4138921,2022-12-17T15:20:53.432000+00:00
39.4653439,-6.4138921,2022-12-17T15:20:58.442000+00:00
39.4653439,-6.4138921,2022-12-17T15:21:03.498000+00:00
39.4830747,-6.4311996,2022-12-17T15:23:03.982000+00:00
39.4830747,-6.4311996,2022-12-17T15:23:09.038000+00:00
39.4830747,-6.4311996,2022-12-17T15:23:14.067000+00:00
39.4830747,-6.4311996,2022-12-17T15:23:19.096000+00:00
39.4830747,-6.4311996,2022-12-17T15:23:24.131000+00:00
39.4830747,-6.4311996,2022-12-17T15:23:29.158000+00:00
39.4830747,-6.4311996,2022-12-17T15:23:34.185000+00:00
39.4830747,-6.4311996,2022-12-17T15:23:39.215000+00:00
39.4830747,-6.4311996,2022-12-17T15:23:44.243000+00:00
39.4830747,-6.4311996,2022-12-17T15:23:49.276000+00:00
39.4830747,-6.4311996,2022-12-17T15:23:54.302000+00:00
39.4830747,-6.4311996,2022-12-17T15:23:59.335000+00:00
39.4830747,-6.4311996,2022-12-17T15:24:04.362000+00:00
39.4830747,-6.4311996,2022-12-17T15:24:09.422000+00:00
39.4830747,-6.4311996,2022-12-17T15:24:14.453000+00:00
39.4830747,-6.4311996,2022-12-17T15:24:19.485000+00:00
39.4830747,-6.4311996,2022-12-17T15:24:24.514000+00:00
39.4830747,-6.4311996,2022-12-17T15:24:29.538000+00:00
39.4830747,-6.4311996,2022-12-17T15:24:34.567000+00:00
39.4830747,-6.4311996,2022-12-17T15:24:39.602000+00:00
39.4830747,-6.4311996,2022-12-17T15:24:44.639000+00:00
39.4830747,-6.4311996,2022-12-17T15:24:49.671000+00:00
39.4830747,-6.4311996,2022-12-17T15:24:54.701000+00:00
39.4830747,-6.4311996,2022-12-17T15:24:59.727000+00:00
39.4830747,-6.4311996,2022-12-17T15:25:04.758000+00:00
39.4830747,-6.4311996,2022-12-17T15:25:09.785000+00:00
39.4830747,-6.4311996,2022-12-17T15:25:14.818000+00:00
39.4830747,-6.4311996,2022-12-17T15:25:19.848000+00:00
39.4830747,-6.4311996,2022-12-17T15:25:24.889000+00:00
39.4830747,-6.4311996,2022-12-17T15:25:29.916000+00:00
39.4830747,-6.4311996,2022-12-17T15:25:34.948000+00:00
39.4830747,-6.4311996,2022-12-17T15:25:39.980000+00:00
39.4830747,-6.4311996,2022-12-17T15:25:45.007000+00:00
39.4830747,-6.4311996,2022-12-17T15:25:50.034000+00:00
39.4830747,-6.4311996,2022-12-17T15:25:55.063000+00:00
39.4830747,-6.4311996,2022-12-17T15:26:00.098000+00:00
39.4830747,-6.4311996,2022-12-17T15:26:05.126000+00:00
39.4830747,-6.4311996,2022-12-17T15:26:10.159000+00:00
39.4830747,-6.4311996,2022-12-17T15:26:15.189000+00:00
39.4830747,-6.4311996,2022-12-17T15:26:20.217000+00:00
39.4830747,-6.4311996,2022-12-17T15:26:25.245000+00:00
39.4830747,-6.4311996,2022-12-17T15:26:30.273000+00:00
39.4830747,-6.4311996,2022-12-17T15:26:35.309000+00:00
39.4830747,-6.4311996,2022-12-17T15:26:40.337000+00:00
39.4830747,-6.4311996,2022-12-17T15:26:45.366000+00:00
39.4830747,-6.4311996,2022-12-17T15:26:50.392000+00:00
39.4830747,-6.4311996,2022-12-17T15:26:55.420000+00:00
39.4830747,-6.4311996,2022-12-17T15:27:00.448000+00:00
